Date,Description,Deposit Amount,Withdrawal Amount,Notes,Category Name,Category Id,Ledger Id,Ledger Name,Description_clean
04-10-2025,UPI-NETFLIX-PHARMACY,0.0,6842.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NETFLIX PHARMACY
22-06-2025,UPI-SPOTIFY-FOOD,0.0,2022.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI SPOTIFY FOOD
21-11-2025,UPI-CROSSWORD BOOKSTORE-MISC-283043,2020.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI CROSSWORD BOOKSTORE MISC
03-06-2025,UPI-PVR CINEMAS-GAS CYLINDER PAYMENT,0.0,564.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI PVR CINEMAS GAS CYLINDER PAYMENT
08-12-2025,UPI-SWIGGY-LAB TESTS,0.0,2063.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY LAB TESTS
19-08-2025,APR AUG SALARY,42384.0,0.0,,Salary Income,1,201,Salary Ledger,APR AUG SALARY
07-03-2026,UPI-SWIGGY-MOVIE TICKETS,0.0,2590.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI SWIGGY MOVIE TICKETS
21-05-2025,UPI-STARBUCKS-MOBILE BILL,0.0,2967.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI STARBUCKS MOBILE BILL
03-08-2025,POS-FLIPKART-MALL PURCHASE,0.0,4106.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS FLIPKART MALL PURCHASE
12-05-2025,UPI-CREDCLUB-MUMBAI TRIP,0.0,2099.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI CREDCLUB MUMBAI TRIP
03-03-2026,DMART SUBSCRIPTION-877949,0.0,795.0,,Entertainment,8,306,Entertainment Expense Ledger,DMART SUBSCRIPTION
14-02-2026,UPI-NATURAL ICE CREAM-DINNER,0.0,68.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NATURAL ICE CREAM DINNER
03-07-2025,UPI-AIRTEL PAYMENTS BANK-STATIONERY,0.0,4408.0,,Education & Books,10,308,Education Expense Ledger,UPI AIRTEL PAYMENTS BANK STATIONERY
27-11-2025,UPI-AK JUICE CENTRE-ELECTRICITY BILL,0.0,4874.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AK JUICE CENTRE ELECTRICITY BILL
23-01-2026,UPI-CROSSWORD BOOKSTORE-MEDICAL BILL,0.0,1772.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CROSSWORD BOOKSTORE MEDICAL BILL
20-10-2025,OLA CABS PAYMENT-169217406,0.0,4336.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
10-10-2025,NEFT CR-SALARY-HDFC BANK,60131.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY HDFC BANK
28-06-2025,UPI-CREDCLUB-MOVIE TICKETS,0.0,3706.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI CREDCLUB MOVIE TICKETS
04-05-2025,RENT PAYMENT-494597,0.0,16605.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
21-02-2026,CC BILL PAYMENT-667321485,0.0,20810.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
22-02-2026,UPI-CREDCLUB-MISC-259292,12286.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI CREDCLUB MISC
17-11-2025,UPI-NATURAL ICE CREAM-DINNER,0.0,1196.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NATURAL ICE CREAM DINNER
02-08-2025,AUG 2025 SALARY CREDIT,52449.0,0.0,,Salary Income,1,201,Salary Ledger,AUG SALARY CREDIT
06-08-2025,POS-CREDCLUB-MALL PURCHASE,0.0,7555.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS CREDCLUB MALL PURCHASE
21-12-2025,UPI-AIRTEL PAYMENTS BANK-COACHING FEES,0.0,2755.0,,Education & Books,10,308,Education Expense Ledger,UPI AIRTEL PAYMENTS BANK COACHING FEES
21-02-2026,UPI-STARBUCKS-FOOD,0.0,1288.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI STARBUCKS FOOD
17-02-2026,UPI-NETFLIX-ELECTRICITY BILL,0.0,1788.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI NETFLIX ELECTRICITY BILL
09-01-2026,UPI-SWIGGY-MEDICAL BILL,0.0,5989.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY MEDICAL BILL
20-11-2025,OLA CABS PAYMENT-734871096,0.0,7670.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
01-05-2025,UPI-NETFLIX-DOCTOR CONSULTATION,0.0,7069.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NETFLIX DOCTOR CONSULTATION
29-05-2025,UPI-LENSKART-WATER BILL,0.0,1789.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI LENSKART WATER BILL
22-02-2026,TCS LIMITED INTEREST CREDIT-114743,6605.0,0.0,,Investment Income,2,202,Investment Income Ledger,TCS LIMITED INTEREST CREDIT
07-11-2025,UPI-SWIGGY-ELECTRONICS,0.0,13541.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI SWIGGY ELECTRONICS
04-04-2025,NEFT CR-CREDIT CARD BILL PAYMENT-750454027,0.0,72126.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
07-05-2025,UPI-SPOTIFY-MOBILE BILL,0.0,4245.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI SPOTIFY MOBILE BILL
28-11-2025,UPI-BIG BAZAAR-GAMING,0.0,4549.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI BIG BAZAAR GAMING
02-04-2025,UPI-NETFLIX-MISC-713369,0.0,7808.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NETFLIX MISC
29-05-2025,UPI-STARBUCKS-STATIONERY,0.0,2009.0,,Education & Books,10,308,Education Expense Ledger,UPI STARBUCKS STATIONERY
17-10-2025,UPI-GOOGLEPAY-SHOPPING,0.0,14287.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI GOOGLEPAY SHOPPING
08-12-2025,OLA CABS PAYMENT-429486968,0.0,9180.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
24-11-2025,NEFT CR-SALARY-ASSET VANTAGE,45738.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY ASSET VANTAGE
21-06-2025,NEFT CR-CREDIT CARD BILL PAYMENT-709336206,0.0,6793.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
16-12-2025,UPI-NETFLIX-FOOD,0.0,2238.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NETFLIX FOOD
26-06-2025,UPI-MYNTRA-ELECTRONICS,0.0,16127.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI MYNTRA ELECTRONICS
28-07-2025,UPI-UBER-CAB RIDE,0.0,10740.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI UBER CAB RIDE
28-12-2025,NEFT CR-SALARY-ASSET VANTAGE,84859.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY ASSET VANTAGE
23-11-2025,UPI-DOMINOS PIZZA-MOVIE TICKETS,0.0,4218.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI DOMINOS PIZZA MOVIE TICKETS
04-02-2026,UPI-BIG BAZAAR-MUMBAI TRIP,0.0,9220.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI BIG BAZAAR MUMBAI TRIP
26-11-2025,NEFT-RENT-961789,0.0,53486.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
24-10-2025,UPI-MYNTRA-LAB TESTS,0.0,4828.0,,Health & Medical,9,307,Medical Expense Ledger,UPI MYNTRA LAB TESTS
05-05-2025,UPI-FLIPKART-BREAKFAST,0.0,1725.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI FLIPKART BREAKFAST
12-08-2025,AUG 2025 SALARY CREDIT,57508.0,0.0,,Salary Income,1,201,Salary Ledger,AUG SALARY CREDIT
06-07-2025,UPI-PVR CINEMAS-DOCTOR CONSULTATION,0.0,1578.0,,Health & Medical,9,307,Medical Expense Ledger,UPI PVR CINEMAS DOCTOR CONSULTATION
28-06-2025,INFOSYS LIMITED INTEREST CREDIT-891787,7985.0,0.0,,Investment Income,2,202,Investment Income Ledger,INFOSYS LIMITED INTEREST CREDIT
21-03-2026,UPI-AMAZON INDIA-DOCTOR CONSULTATION,0.0,1091.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AMAZON INDIA DOCTOR CONSULTATION
22-08-2025,DIVIDEND CREDIT CRISIL LIMITED-443567,8638.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT CRISIL LIMITED
19-02-2026,UPI-BIG BAZAAR-PHARMACY,0.0,4624.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BIG BAZAAR PHARMACY
16-11-2025,UPI-AK JUICE CENTRE-SHOPPING,0.0,2205.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AK JUICE CENTRE SHOPPING
15-01-2026,UPI-CREDCLUB-BROADBAND BILL,0.0,1396.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CREDCLUB BROADBAND BILL
30-09-2025,UPI-AIRTEL PAYMENTS BANK-LAB TESTS,0.0,1951.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AIRTEL PAYMENTS BANK LAB TESTS
27-10-2025,RENT PAYMENT-948923,0.0,55377.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
27-09-2025,UPI-DOMINOS PIZZA-ELECTRONICS,0.0,16563.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI DOMINOS PIZZA ELECTRONICS
11-06-2025,UPI-ZERODHA BROKING LTD-MISC-436227,0.0,14873.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZERODHA BROKING LTD MISC
19-12-2025,UPI-BHARGAV SANDEEP DESAI-GOA TRIP EXPENSES,0.0,11615.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI BHARGAV SANDEEP DESAI GOA TRIP EXPENSES
12-07-2025,UPI-STARBUCKS-PHARMACY,0.0,2296.0,,Health & Medical,9,307,Medical Expense Ledger,UPI STARBUCKS PHARMACY
09-04-2025,UPI-CROSSWORD BOOKSTORE-STATIONERY,0.0,6908.0,,Education & Books,10,308,Education Expense Ledger,UPI CROSSWORD BOOKSTORE STATIONERY
21-11-2025,OLA CABS PAYMENT-791784805,0.0,11949.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
04-06-2025,NETFLIX SUBSCRIPTION-532995,0.0,3941.0,,Entertainment,8,306,Entertainment Expense Ledger,NETFLIX SUBSCRIPTION
09-03-2026,UPI-BHARGAV SANDEEP DESAI-BOOKS,0.0,874.0,,Education & Books,10,308,Education Expense Ledger,UPI BHARGAV SANDEEP DESAI BOOKS
14-03-2026,UPI-STARBUCKS-ELECTRONICS,0.0,2264.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI STARBUCKS ELECTRONICS
28-02-2026,NEFT-RENT-983096,0.0,32087.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
13-08-2025,BANK TRANSFER-HOUSE RENT-323461,0.0,9401.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
06-04-2025,NEFT CR-SALARY-FREELANCE CLIENT,60307.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY FREELANCE CLIENT
04-03-2026,SALARY CREDIT MAR 2026,83111.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT MAR
03-09-2025,UPI-FLIPKART-MISC-695642,3916.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI FLIPKART MISC
18-03-2026,UPI-GOOGLEPAY-MEDICAL BILL,0.0,1897.0,,Health & Medical,9,307,Medical Expense Ledger,UPI GOOGLEPAY MEDICAL BILL
17-03-2026,UPI-DMART-BROADBAND BILL,0.0,4263.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI DMART BROADBAND BILL
05-02-2026,NEFT CR-SALARY-FREELANCE CLIENT,44025.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY FREELANCE CLIENT
17-07-2025,UPI-PVR CINEMAS-LAB TESTS,0.0,3909.0,,Health & Medical,9,307,Medical Expense Ledger,UPI PVR CINEMAS LAB TESTS
19-08-2025,UPI-CREDCLUB-CRED PAYMENT-655146467,0.0,56668.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
04-02-2026,UPI-NATURAL ICE CREAM-FOOD,0.0,506.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NATURAL ICE CREAM FOOD
25-07-2025,APR JUL SALARY,67606.0,0.0,,Salary Income,1,201,Salary Ledger,APR JUL SALARY
01-06-2025,UPI-AMAZON INDIA-ONLINE SHOPPING,0.0,13103.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AMAZON INDIA ONLINE SHOPPING
20-10-2025,ACH C- TATA POWER CO LTD DIVIDEND-149067,5395.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TATA POWER CO LTD DIVIDEND
07-03-2026,UPI-NATURAL ICE CREAM-COACHING FEES,0.0,8907.0,,Education & Books,10,308,Education Expense Ledger,UPI NATURAL ICE CREAM COACHING FEES
10-12-2025,UPI-OLA CABS-MEDICAL BILL,0.0,830.0,,Health & Medical,9,307,Medical Expense Ledger,UPI OLA CABS MEDICAL BILL
25-10-2025,RENT PAYMENT-623406,0.0,20721.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
06-05-2025,UPI-RELIANCE DIGITAL-MISC-238731,0.0,327.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI RELIANCE DIGITAL MISC
10-11-2025,UPI-RELIANCE DIGITAL-ELECTRICITY BILL,0.0,2609.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI RELIANCE DIGITAL ELECTRICITY BILL
27-03-2026,UPI-SWIGGY-DOCTOR CONSULTATION,0.0,5713.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY DOCTOR CONSULTATION
21-05-2025,UPI-DOMINOS PIZZA-BREAKFAST,0.0,2364.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI DOMINOS PIZZA BREAKFAST
06-10-2025,UPI-CROSSWORD BOOKSTORE-CONCERT TICKETS,0.0,3531.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI CROSSWORD BOOKSTORE CONCERT TICKETS
14-02-2026,UPI-NETFLIX-MISC-656718,0.0,2044.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NETFLIX MISC
26-12-2025,BANK TRANSFER-HOUSE RENT-175451,0.0,40983.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
10-12-2025,UPI-AMAZON INDIA-DOCTOR CONSULTATION,0.0,2806.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AMAZON INDIA DOCTOR CONSULTATION
12-12-2025,ACH C- RELIANCE INDUSTRIES DIVIDEND-593216,7813.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C RELIANCE INDUSTRIES DIVIDEND
09-08-2025,ICICI BANK INTEREST CREDIT-860084,1996.0,0.0,,Investment Income,2,202,Investment Income Ledger,ICICI BANK INTEREST CREDIT
16-07-2025,UPI-APOLLO PHARMACY-CAB RIDE,0.0,7657.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI APOLLO PHARMACY CAB RIDE
20-01-2026,UPI-NATURAL ICE CREAM-BREAKFAST,0.0,1039.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NATURAL ICE CREAM BREAKFAST
20-01-2026,UPI-ZERODHA BROKING LTD-MISC-255344,0.0,542.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZERODHA BROKING LTD MISC
10-02-2026,CC BILL PAYMENT-709276766,0.0,48153.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
27-02-2026,UPI-PVR CINEMAS-MISC-375011,11805.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI PVR CINEMAS MISC
04-10-2025,UPI-RELIANCE DIGITAL-FOOD,0.0,1325.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI RELIANCE DIGITAL FOOD
30-09-2025,UPI-IRCTC UTS-DOCTOR CONSULTATION,0.0,5651.0,,Health & Medical,9,307,Medical Expense Ledger,UPI IRCTC UTS DOCTOR CONSULTATION
16-01-2026,UPI-UBER-DOCTOR CONSULTATION,0.0,6617.0,,Health & Medical,9,307,Medical Expense Ledger,UPI UBER DOCTOR CONSULTATION
23-11-2025,UPI-RELIANCE DIGITAL-MOBILE BILL,0.0,1069.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI RELIANCE DIGITAL MOBILE BILL
12-12-2025,UPI-CREDCLUB-ONLINE SHOPPING,0.0,819.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI CREDCLUB ONLINE SHOPPING
15-01-2026,NEFT CR-SALARY-TCS,69290.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY TCS
18-02-2026,DIVIDEND CREDIT RELIANCE INDUSTRIES-316204,979.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT RELIANCE INDUSTRIES
02-08-2025,UPI-AK JUICE CENTRE-COACHING FEES,0.0,8399.0,,Education & Books,10,308,Education Expense Ledger,UPI AK JUICE CENTRE COACHING FEES
15-08-2025,APR AUG SALARY,61542.0,0.0,,Salary Income,1,201,Salary Ledger,APR AUG SALARY
05-05-2025,BANK TRANSFER-HOUSE RENT-712181,0.0,36247.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
28-10-2025,UPI-FLIPKART-CLOTHING,0.0,12624.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI FLIPKART CLOTHING
14-04-2025,BANK TRANSFER-HOUSE RENT-381854,0.0,26020.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
17-09-2025,NEFT CR-CREDIT CARD BILL PAYMENT-407820283,0.0,25532.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
15-10-2025,UPI-NATURAL ICE CREAM-GAMING,0.0,2469.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI NATURAL ICE CREAM GAMING
14-07-2025,UPI-CREDCLUB-CRED PAYMENT-225283192,0.0,28413.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
02-11-2025,UPI-FLIPKART-BREAKFAST,0.0,1726.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI FLIPKART BREAKFAST
12-04-2025,BANK TRANSFER-HOUSE RENT-664983,0.0,31816.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
14-04-2025,UPI-MYNTRA-MOBILE BILL,0.0,866.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI MYNTRA MOBILE BILL
25-01-2026,APR JAN SALARY,60127.0,0.0,,Salary Income,1,201,Salary Ledger,APR JAN SALARY
10-08-2025,UPI-LENSKART-GAS CYLINDER PAYMENT,0.0,4024.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI LENSKART GAS CYLINDER PAYMENT
17-05-2025,BANK TRANSFER-HOUSE RENT-468226,0.0,41396.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
08-10-2025,OCT 2025 SALARY CREDIT,60058.0,0.0,,Salary Income,1,201,Salary Ledger,OCT SALARY CREDIT
06-01-2026,SALARY CREDIT JAN 2026,85740.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT JAN
18-06-2025,RENT PAYMENT-428785,0.0,25076.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
13-11-2025,NEFT-RENT-901849,0.0,59313.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
02-05-2025,UPI-FLIPKART-ONLINE COURSE,0.0,3899.0,,Education & Books,10,308,Education Expense Ledger,UPI FLIPKART ONLINE COURSE
19-04-2025,UPI-CREDCLUB-CRED PAYMENT-254699641,0.0,10256.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
11-10-2025,OCT 2025 SALARY CREDIT,61904.0,0.0,,Salary Income,1,201,Salary Ledger,OCT SALARY CREDIT
14-10-2025,UPI-AK JUICE CENTRE-MOVIE TICKETS,0.0,1872.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI AK JUICE CENTRE MOVIE TICKETS
19-11-2025,CC BILL PAYMENT-862364564,0.0,3871.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
21-12-2025,UPI-MYNTRA-FOOD,0.0,2379.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI MYNTRA FOOD
22-03-2026,UPI-AIRTEL PAYMENTS BANK-MISC-728889,14584.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI AIRTEL PAYMENTS BANK MISC
05-10-2025,AK JUICE CENTRE SUBSCRIPTION-799158,0.0,4600.0,,Entertainment,8,306,Entertainment Expense Ledger,AK JUICE CENTRE SUBSCRIPTION
27-07-2025,UPI-SPOTIFY-ONLINE COURSE,0.0,8475.0,,Education & Books,10,308,Education Expense Ledger,UPI SPOTIFY ONLINE COURSE
15-01-2026,NEFT-RENT-882215,0.0,43948.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
08-07-2025,UPI-PVR CINEMAS-DOCTOR CONSULTATION,0.0,1591.0,,Health & Medical,9,307,Medical Expense Ledger,UPI PVR CINEMAS DOCTOR CONSULTATION
07-09-2025,UPI-AK JUICE CENTRE-ELECTRICITY BILL,0.0,3171.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AK JUICE CENTRE ELECTRICITY BILL
29-04-2025,UPI-IRCTC UTS-ONLINE COURSE,0.0,470.0,,Education & Books,10,308,Education Expense Ledger,UPI IRCTC UTS ONLINE COURSE
10-04-2025,NEFT CR-SALARY-INFOSYS LIMITED,55042.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY INFOSYS LIMITED
17-03-2026,UPI-FLIPKART-CONCERT TICKETS,0.0,3707.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI FLIPKART CONCERT TICKETS
30-01-2026,UPI-NETFLIX-LUNCH,0.0,339.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NETFLIX LUNCH
10-12-2025,UPI-UBER-WATER BILL,0.0,3452.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI UBER WATER BILL
27-08-2025,OLA CABS PAYMENT-100049976,0.0,5058.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
03-06-2025,UPI-GOOGLEPAY-PHARMACY,0.0,899.0,,Health & Medical,9,307,Medical Expense Ledger,UPI GOOGLEPAY PHARMACY
27-05-2025,UPI-NATURAL ICE CREAM-CAB RIDE,0.0,12188.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI NATURAL ICE CREAM CAB RIDE
01-07-2025,UPI-LENSKART-CLOTHING,0.0,19740.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI LENSKART CLOTHING
17-10-2025,UPI-STARBUCKS-FOOD,0.0,433.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI STARBUCKS FOOD
17-12-2025,BANK TRANSFER-HOUSE RENT-251538,0.0,20251.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
27-11-2025,NEFT-RENT-253484,0.0,27624.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
11-07-2025,UPI-IRCTC UTS-MOBILE BILL,0.0,2049.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI IRCTC UTS MOBILE BILL
14-03-2026,UPI-MYNTRA-DOCTOR CONSULTATION,0.0,1335.0,,Health & Medical,9,307,Medical Expense Ledger,UPI MYNTRA DOCTOR CONSULTATION
25-12-2025,UPI-CROSSWORD BOOKSTORE-LAB TESTS,0.0,7749.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CROSSWORD BOOKSTORE LAB TESTS
19-10-2025,UPI-STARBUCKS-CLOTHING,0.0,12014.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI STARBUCKS CLOTHING
09-11-2025,UPI-IRCTC UTS-TICKET-436965178,0.0,2091.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI IRCTC UTS TICKET
31-08-2025,UPI-FLIPKART-MOBILE BILL,0.0,2022.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI FLIPKART MOBILE BILL
30-06-2025,CC BILL PAYMENT-175575549,0.0,31881.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
08-08-2025,UPI-FLIPKART-DOCTOR CONSULTATION,0.0,1176.0,,Health & Medical,9,307,Medical Expense Ledger,UPI FLIPKART DOCTOR CONSULTATION
01-01-2026,UPI-PVR CINEMAS-ELECTRONICS,0.0,3032.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI PVR CINEMAS ELECTRONICS
06-04-2025,NEFT-RENT-351514,0.0,21422.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
13-05-2025,UPI-IRCTC UTS-TICKET-995456446,0.0,11208.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI IRCTC UTS TICKET
17-04-2025,UPI-NETFLIX-LAB TESTS,0.0,2810.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NETFLIX LAB TESTS
15-04-2025,UPI-CREDCLUB-LAB TESTS,0.0,5190.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CREDCLUB LAB TESTS
06-02-2026,UPI-AIRTEL PAYMENTS BANK-CONCERT TICKETS,0.0,3954.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI AIRTEL PAYMENTS BANK CONCERT TICKETS
13-12-2025,POS-AIRTEL PAYMENTS BANK-MALL PURCHASE,0.0,19656.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS AIRTEL PAYMENTS BANK MALL PURCHASE
20-09-2025,UPI-AMAZON INDIA-PHARMACY,0.0,3864.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AMAZON INDIA PHARMACY
06-05-2025,UPI-GOOGLEPAY-PHARMACY,0.0,5460.0,,Health & Medical,9,307,Medical Expense Ledger,UPI GOOGLEPAY PHARMACY
26-09-2025,NEFT-RENT-494754,0.0,50291.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
20-09-2025,SALARY CREDIT SEP 2025,81520.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT SEP
03-06-2025,UPI-NETFLIX-ELECTRICITY BILL,0.0,4487.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI NETFLIX ELECTRICITY BILL
05-09-2025,UPI-AK JUICE CENTRE-JUICE,0.0,1547.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI AK JUICE CENTRE JUICE
24-08-2025,DIVIDEND CREDIT TCS LIMITED-595010,8610.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT TCS LIMITED
